Date,Time_MPP_h,Efficiency (%),Power (W),Voltage (V),Current (mA cm-2),Temperature (°C),Sun (-),Humidity (%)
,6.345042777777778,1.6998751514246668,0.00000405420223614783,-2.0699551105499268,-0.0000019586807411542395,19,0.00477,47.3
,6.345602222222222,1.639123806532828,0.000003950288373744115,-2.067753314971924,-0.000001910423407025519,19,0.00482,47.3
,6.346155555555556,1.643044349767813,0.000003844723778456682,-2.065185785293579,-0.0000018616416355143883,19,0.00468,47.3
,6.346711111111111,1.6946312879058603,0.000004058641934534535,-2.066889762878418,-0.000001963568820428918,19,0.00479,47.3
,6.347267222222222,1.657962252929978,0.0000040620075196784455,-2.067654848098755,-0.000001964576767932158,19,0.0049,47.3
,6.347823055555556,1.5584025666053907,0.000003755750185518991,-2.0697202682495117,-0.0000018146129150409251,19,0.00482,47.3
,6.348379166666667,1.7044551171593254,0.000004022514076496009,-2.0692338943481445,-0.0000019440067262621596,19,0.00472,47.3
,6.348935555555556,1.642862608496674,0.000003918227321264567,-2.0619547367095947,-0.0000019002453655048157,19,0.00477,47.3
,6.349496666666666,1.6890039986401268,0.000004002939476777101,-2.0613014698028564,-0.000001941932850968442,19,0.00474,47.3
,6.3500700000000005,1.5616217735209301,0.000003849397671729093,-2.0590908527374268,-0.0000018694313439482357,19,0.00493,47.3
,6.35061638888889,1.663953425695936,0.000004051726591569604,-2.058716297149658,-0.000001968088099602028,19,0.00487,47.2
,6.3511605555555555,1.749244705585644,0.000004110725058126263,-2.0647435188293457,-0.000001990901409953949,19,0.0047,47.2
,6.351716944444445,1.946626211623394,0.000003902985554304905,-2.070038080215454,-0.0000018854829022529884,19,0.00401,47.2
,6.352272777777778,1.6901177125448328,0.000003937974270229461,-2.076247453689575,-0.0000018966836705658352,19,0.00466,47.2
,6.352829444444445,1.7116497019742383,0.000004107959284738172,-2.074394702911377,-0.0000019802996575890575,19,0.0048,47.2
,6.353385555555555,1.7320938751042916,0.000004061760137119563,-2.0740396976470947,-0.0000019583976609283127,19,0.00469,47.2
,6.353942222222222,1.7007980249845278,0.000004107427230337635,-2.0743260383605957,-0.000001980141405510949,19,0.00483,47.2
,6.354498333333333,1.7293585119942878,0.000004167754013906233,-2.07841157913208,-0.0000020051888895977754,19,0.00482,47.2
,6.355054166666666,1.7218222283887412,0.00000415820068155881,-2.0833606719970703,-0.0000019959632027166663,19,0.00483,47.2
,6.355614722222223,1.684697267410992,0.000004018002982775215,-2.0787928104400635,-0.000001932845179908327,19,0.00477,47.2
,6.356224444444444,1.6663162239138,0.000004182453722023638,-2.081946611404419,-0.000002008908950301702,19,0.00502,47.1
,6.356773055555556,1.63625808183338,0.000004033376171719283,-2.0858359336853027,-0.00000193372920875845,19,0.00493,47.1
,6.357288055555556,1.570370076520454,0.000003949480742448941,-2.0844335556030273,-0.0000018947307580674533,19,0.00503,47.1
,6.3578447222222225,1.6248810425167903,0.000004062202606291976,-2.0819389820098877,-0.000001951218564499868,19,0.005,47.1
,6.358400833333333,1.7656420359749847,0.0000041580869947210886,-2.078857898712158,-0.000002000196218432393,19,0.00471,47.1
,6.358957222222222,1.6643768169175592,0.00000400282624468673,-2.0780935287475586,-0.000001926186087075621,19,0.00481,47.3
,6.3595130555555555,1.6413953409554733,0.000003898313934769249,-2.078869342803955,-0.0000018751818515738705,19,0.00475,47.3
,6.360101111111112,1.6876395317948927,0.000004033458480989793,-2.0749378204345703,-0.0000019439030438661575,19,0.00478,47.3
,6.360657499999999,1.688015520913402,0.000004042797172587598,-2.0732696056365967,-0.000001949948909896193,19,0.00479,47.3
,6.361212222222223,1.6611992023018052,0.000003920430117432261,-2.0760838985443115,-0.0000018883371240008273,19,0.00472,47.3
,6.361771388888889,1.6284866810508687,0.000003924652901332593,-2.0773236751556396,-0.0000018893051674240269,19,0.00482,47.2
,6.362340833333334,1.6810417465839032,0.000003975663730670931,-2.077759265899658,-0.0000019134488411509665,19,0.00473,47.2
,6.362886666666666,1.6103415016028955,0.000003953388386435108,-2.0790021419525146,-0.0000019015950556422467,19,0.00491,47.2
,6.363429444444445,1.698383575121976,0.000003957233730034204,-2.082841157913208,-0.0000018999011217601947,19,0.00466,47.2
,6.363983888888889,1.691357559693044,0.0000039831470530771185,-2.085423707962036,-0.000001909968887048308,19,0.00471,47.2
,6.364538333333333,1.717030509457809,0.000004129458375246031,-2.0904695987701416,-0.0000019753083506657276,19,0.00481,47.3
,6.365092499999999,2.274604489236519,0.0000040374229683948215,-2.0924885272979736,-0.0000019294577668915736,19,0.00355,47.3
,6.365646944444445,1.7619091017999904,0.000004255010480846977,-2.092409372329712,-0.0000020335398858151166,19,0.00483,47.3
,6.366201388888889,1.7781139733845632,0.000004134114988119109,-2.098320245742798,-0.000001970261791939265,19,0.00465,47.3
,6.366755555555556,1.7754651580501206,0.000004181220447208034,-2.0984039306640625,-0.0000019925992091884837,19,0.00471,47.3
,6.367309722222222,1.7077033280391083,0.000004089949470653664,-2.097318410873413,-0.0000019501308088365477,19,0.00479,47.3
,6.367869444444445,1.6599709919386512,0.000004033729510410922,-2.0963237285614014,-0.0000019242093003413174,19,0.00486,47.3
,6.368438055555556,1.734181124379001,0.000004127351076022023,-2.0940122604370117,-0.0000019710228116309736,19,0.00476,47.3
,6.368984722222223,1.7905677902565416,0.0000042346928239567205,-2.0976548194885254,-0.0000020187349036859814,19,0.00473,47.3
,6.369528333333333,1.7318694744972163,0.000004156486738793319,-2.100782632827759,-0.000001978508635147591,19,0.0048,47.3
,6.3700841666666665,1.746827980558508,0.000004209855433146004,-2.10113525390625,-0.0000020036254682054278,19,0.00482,47.3
,6.370640833333334,1.6473286174886832,0.000004077138328284491,-2.1049959659576416,-0.0000019369012989045586,19,0.00495,47.3
,6.371196944444445,1.6358513230628962,0.0000040078357415040955,-2.102299213409424,-0.000001906436750687135,19,0.0049,47.3
,6.371753055555556,1.7416194890262007,0.000004258259650669061,-2.0996711254119873,-0.0000020281061097193742,19,0.00489,47.3
,6.372311111111111,1.6338980795871234,0.000003896846919815289,-2.096014976501465,-0.000001859169856288645,19,0.00477,47.3
,6.373430555555555,1.8020215658528933,0.000003982467660534894,-2.097559928894043,-0.000001898582695503137,19,0.00442,47.3
,6.373989166666667,1.7783351859668652,0.000004134629307372961,-2.0972940921783447,-0.000001971429355762666,19,0.00465,47.3
,6.374566944444444,1.6578877003882653,0.000004020377673441544,-2.099524736404419,-0.000001914879931064206,19,0.00485,47.3
,6.375111944444444,1.7936701137812774,0.000004224093117954908,-2.0972795486450195,-0.000002014067604250158,19,0.00471,47.3
,6.375655555555555,1.6553773573893094,0.000003981182544521289,-2.094215154647827,-0.0000019010682308362448,19,0.00481,47.2
,6.376211944444445,1.6630274965929812,0.000004049471954203909,-2.0954887866973877,-0.0000019324932054587407,19,0.00487,47.2
,6.376771111111111,1.7172327469610134,0.000004052669282827992,-2.0958712100982666,-0.000001933683051902335,19,0.00472,47.2
,6.377325,1.6978736931667922,0.0000038626626519544516,-2.0914671421051025,-0.0000018468728057996486,19,0.00455,47.2
,6.377881111111111,1.6553498739324182,0.0000040390536923951,-2.087656259536743,-0.0000019347883153386647,19,0.00488,47.2
,6.3784375,1.7078176904806528,0.000004073145191796357,-2.0868406295776367,-0.0000019518085991876433,19,0.00477,47.3
,6.378993333333334,1.7722874311383494,0.000004164875463175122,-2.083683729171753,-0.0000019987867290183203,19,0.0047,47.3
,6.379549444444445,1.7251851198723225,0.000004080062808498042,-2.0812342166900635,-0.000001960485633389908,19,0.00473,47.3
,6.380108888888889,1.684658938802576,0.000004026334863738157,-2.0786001682281494,-0.0000019370329482626403,19,0.00478,47.3
,6.3806836111111105,1.831814650923379,0.000004249809990142239,-2.0768654346466064,-0.000002046282361334306,19,0.00464,47.3
,6.381233611111111,1.753323326962256,0.000004278108917787904,-2.0756418704986572,-0.00000206109439204738,19,0.00488,47.2
,6.381776111111111,1.6937214735230026,0.0000039887140701466706,-2.0750627517700195,-0.0000019222297851229087,19,0.00471,47.2
,6.382331388888889,1.7649356211107863,0.000004121124675293686,-2.074521780014038,-0.0000019865442482114304,19,0.00467,47.2
,6.382890277777777,1.6401706310060664,0.000004002016339654801,-2.072643280029297,-0.000001930904090841068,19,0.00488,47.2
,6.383444166666667,1.5898925738845961,0.000003847540028800722,-2.072099208831787,-0.0000018567784536571708,19,0.00484,47.2
,6.384000277777778,1.745146141344113,0.000004118544893572107,-2.0721750259399414,-0.000001987528548852424,19,0.00472,47.2
,6.384556388888888,1.5552193260888252,0.0000037247502859827364,-2.0729854106903076,-0.0000017967792018680484,19,0.00479,47.2
,6.385113611111111,1.6774978767467763,0.000003984057457273593,-2.0753984451293945,-0.0000019196700122847687,19,0.00475,47.2
,6.385669166666666,1.7474285947998807,0.000003870554337481735,-2.077197313308716,-0.0000018633693343872437,19,0.00443,47.2
,6.386228055555555,1.6510618300597972,0.000004028590865345905,-2.077446937561035,-0.000001939182311616605,19,0.00488,47.2
,6.387350555555556,1.7470750620963922,0.000003869771262543509,-2.076862096786499,-0.0000018632454157341272,19,0.00443,47.2
,6.387894722222222,1.5723573172856349,0.000003844413640763378,-2.071096658706665,-0.0000018562517425380065,19,0.00489,47.2
,6.38845111111111,1.581586908174621,0.000003835348252323456,-2.068192481994629,-0.0000018544417343946407,19,0.00485,47.2
,6.3890094444444445,1.6600216095853295,0.000003876150458381744,-2.0689728260040283,-0.000001873471774160862,19,0.00467,47.2
,6.390129722222222,1.6440630640283438,0.000003896429461747175,-2.0734786987304688,-0.0000018791820366459433,19,0.00474,47.2
,6.390689444444445,1.72599218023217,0.0000039525220927316695,-2.074251651763916,-0.0000019054850781685673,19,0.00458,47.2
,6.391242500000001,1.7507284503241016,0.000004009168151242193,-2.0729455947875977,-0.00000193411642612773,19,0.00458,47.2
,6.391800833333334,1.6522991717454119,0.000003915949037036626,-2.07007098197937,-0.0000018916966837423388,19,0.00474,47.2
,6.392354166666666,1.7496383218939575,0.00000414664282288868,-2.070084810256958,-0.000002003147528739646,19,0.00474,47.3
,6.392934722222222,1.5389805633199087,0.000003801281991400174,-2.067196846008301,-0.0000018388535636404413,19,0.00494,47.3
,6.393479722222222,1.6750375297653286,0.000003927963007299695,-2.0669877529144287,-0.0000019003156239705277,19,0.00469,47.3
,6.394023611111111,1.6524171758048187,0.000003916228706657421,-2.066631317138672,-0.0000018949940567836165,19,0.00474,47.3
,6.394580555555556,1.6559240582986763,0.000003949378879042342,-2.0657129287719727,-0.0000019118651835015044,19,0.00477,47.3
,6.395138888888889,1.808198387915061,0.00000414077430832549,-2.063565254211426,-0.0000020066333945578663,19,0.00458,47.2
,6.395693333333333,1.6331796359736468,0.0000038543039408978075,-2.0675034523010254,-0.0000018642753047970473,19,0.00472,47.2
,6.3962497222222225,1.6559139270031231,0.000003916236437362386,-2.0672717094421387,-0.0000018943638906421256,19,0.00473,47.2
,6.396809166666666,1.6790391125310185,0.000003937346718885237,-2.0699126720428467,-0.0000019021709931621444,19,0.00469,47.2
,6.397365277777777,1.5898945379201477,0.0000037998479456291534,-2.0697412490844727,-0.0000018358473425905686,19,0.00478,47.2
,6.3979236111111115,1.608069818225553,0.00000395585175283486,-2.0739569664001465,-0.000001907402065626229,19,0.00492,47.1
,6.398478055555556,1.6167897129225048,0.000003904547156707849,-2.0740091800689697,-0.0000018826249288395047,19,0.00483,47.1
,6.399054722222223,1.713619670906449,0.000004001301931566559,-2.0704996585845947,-0.000001932536406457075,19,0.00467,47.1
,6.399603611111111,1.8889027331787698,0.000004004473794338992,-2.070742130279541,-0.0000019338547190272948,19,0.00424,47.1
,6.400149444444445,1.54495569819473,0.0000038083157960500102,-2.0745677947998047,-0.0000018356947748543462,19,0.00493,47.1
,6.400705555555556,1.735476344995397,0.000004121756319364067,-2.0736162662506104,-0.000001987727046071086,19,0.00475,47.2
,6.401263333333333,1.7612029611498987,0.000003989124707004521,-2.0705111026763916,-0.0000019266476556367707,19,0.00453,47.2
,6.40182,1.6011864824919984,0.000003906895017280476,-2.06891131401062,-0.0000018883648635892314,19,0.00488,47.2
,6.402373055555556,1.6503258754042294,0.000003977285359724192,-2.0707428455352783,-0.000001920708882607869,19,0.00482,47.2
,6.402929444444444,1.6776905725015006,0.000004018068921141094,-2.067909002304077,-0.0000019430572137935087,19,0.00479,47.2
,6.403485833333333,1.560909708574033,0.0000037930105918349,-2.068480968475342,-0.0000018337203755436349,19,0.00486,47.3
,6.4040475,1.7025286069838335,0.0000041030939428310376,-2.061530113220215,-0.000001990379132621456,19,0.00482,47.3
,6.404598055555556,1.6190196607776222,0.000003950407972297398,-2.056673765182495,-0.000001920788918141625,19,0.00488,47.3
,6.4051736111111115,1.7257190376295948,0.0000039605251913599204,-2.054575204849243,-0.000001927663561218651,19,0.00459,47.3
,6.405721666666667,1.6781721672675802,0.0000040024406189331785,-2.053654432296753,-0.000001948922999872593,19,0.00477,47.3
,6.406270277777778,2.488434240554071,0.000003969052613683743,-2.0564634799957275,-0.000001930030521180015,19,0.00319,47.2
,6.406838333333333,1.69652959176818,0.000003910500709025655,-2.0614442825317383,-0.0000018969789152833982,19,0.00461,47.2
,6.407392777777778,1.6088909137724146,0.0000037889381019340362,-2.0652847290039062,-0.0000018345341459280462,19,0.00471,47.2
,6.407948611111111,1.6491091300405243,0.000004048562914249487,-2.0604093074798584,-0.0000019649176010716474,19,0.00491,47.2
,6.408504722222221,1.5308178558555712,0.000003765811925404705,-2.0580859184265137,-0.0000018297769202035852,19,0.00492,47.2
,6.409061666666666,1.6768858663222783,0.000003957450644520577,-2.0559840202331543,-0.0000019248664102633484,19,0.00472,47.2
,6.4096174999999995,1.6427921010236033,0.000003844133516395232,-2.0576202869415283,-0.0000018681827214095392,19,0.00468,47.2
,6.410176388888888,1.6561486672627617,0.0000039499145714216866,-2.0567493438720703,-0.0000019204558157071006,19,0.00477,47.2
,6.410729722222222,1.566585556828989,0.0000037363065530371387,-2.0568766593933105,-0.0000018164913626605994,19,0.00477,47.2
,6.411309722222223,1.7303395696409933,0.00000391921912523685,-2.058218240737915,-0.0000019041875702896505,19,0.00453,47.2
,6.411855555555555,1.6979294132827,0.000003956175532948691,-2.0557098388671875,-0.0000019244600935053313,19,0.00466,47.1
,6.412399166666666,1.6673064537653524,0.000003943179763155058,-2.0533199310302734,-0.0000019204787804483203,19,0.00473,47.1
,6.4129575,1.624130071074438,0.000003987239324487746,-2.051424026489258,-0.0000019436645288806176,19,0.00491,47.1
,6.4135116666666665,1.621106748793508,0.000003939289399568224,-2.057086944580078,-0.000001914954282256076,19,0.00486,47.1
,6.414068611111111,1.7944690077901706,0.0000042887809286185075,-2.0574991703033447,-0.0000020846591723966412,19,0.00478,47.1
,6.414624166666667,1.7625848260747825,0.000003930564162146766,-2.056173324584961,-0.0000019115707345918054,19,0.00446,47.1
,6.415179444444445,1.82896658223473,0.000003813395323959412,-2.054542303085327,-0.000001856092694652034,19,0.00417,47.1
,6.415736111111111,1.6505577776839968,0.000003977844244218431,-2.053834915161133,-0.0000019367814729776,19,0.00482,47.1
,6.416297777777777,1.7296864731273578,0.000003995575752924196,-2.058185338973999,-0.0000019412677829677705,19,0.00462,47.1
,6.416848333333333,1.7042435055696397,0.000004098705630894983,-2.062077760696411,-0.0000019876563328580232,19,0.00481,47.1
,6.417422777777778,1.5753310818629536,0.0000037414113194245147,-2.0621981620788574,-0.000001814270717659383,19,0.00475,47.2
,6.417971111111111,1.6261146887411093,0.000003886414106091252,-2.0613982677459717,-0.0000018852857692763791,19,0.00478,47.2
,6.418517222222222,1.6515671098925946,0.000003831635694950819,-2.064751148223877,-0.0000018557307157607283,19,0.00464,47.2
,6.419075277777777,1.6146403509239842,0.0000037459656141436426,-2.06247878074646,-0.0000018162121477871551,19,0.00464,47.2
,6.419629166666667,1.7652074837734781,0.000004015847025584662,-2.05944561958313,-0.0000019500425878504757,19,0.00455,47.2
,6.420185277777778,1.712187929692308,0.000003980836936534615,-2.060185670852661,-0.0000019321837498864625,19,0.00465,47.2
,6.420741666666666,1.5875237551493682,0.000003833869868685724,-2.06355881690979,-0.0000018578648450784385,19,0.00483,47.2
,6.421298611111111,1.59774719054964,0.0000038106270494608907,-2.0617642402648926,-0.0000018482463701730012,19,0.00477,47.2
,6.421857500000001,1.6666024811833553,0.0000038415187191276345,-2.0592761039733887,-0.0000018654583300303784,19,0.00461,47.2
,6.422412777777779,1.6130259992726343,0.0000038309367482725065,-2.062602996826172,-0.0000018573317674963619,19,0.00475,47.2
,6.422966388888889,1.5209264341831836,0.0000036578280742105562,-2.0639874935150146,-0.0000017722189795676968,19,0.00481,47.2
,6.423585277777778,1.5442264597855757,0.0000037447491649800213,-2.062476396560669,-0.0000018156074474973138,19,0.00485,47.2
,6.424103055555555,1.688726878191735,0.000003926289991795784,-2.063462257385254,-0.0000019027835378437885,19,0.00465,47.2
,6.424647222222222,1.5851491443448926,0.0000037726549635408446,-2.0615880489349365,-0.000001829995085245173,19,0.00476,47.2
,6.425206111111111,1.739011906068453,0.000004060592800669838,-2.0631349086761475,-0.00000196813289221609,19,0.00467,47.2
,6.425759444444444,1.6469482681590673,0.0000038867979128554,-2.065579414367676,-0.0000018817236195900477,19,0.00472,47.3
,6.426318888888889,1.6127303457641164,0.00000388668013329152,-2.067373752593994,-0.0000018800399175233906,19,0.00482,47.3
,6.426872222222222,1.646191142318465,0.000003917934918717947,-2.0665225982666016,-0.000001895852278721577,19,0.00476,47.3
,6.427428333333333,1.6897257348503798,0.000003987752734246897,-2.070800304412842,-0.000001925732249219436,19,0.00472,47.3
,6.428015833333333,1.7364755452080356,0.000004072035153512843,-2.0753562450408936,-0.000001962203668881557,19,0.00469,47.3
,6.428540833333333,1.705968805218576,0.000003932258096028818,-2.0769331455230713,-0.000001893287276288902,19,0.00461,47.2
,6.429125833333333,1.636451004029818,0.000003968393684772309,-2.076230764389038,-0.0000019113615508103976,19,0.00485,47.2
,6.429702777777778,1.6935223504321621,0.000003920504241250455,-2.0767691135406494,-0.0000018877885850088205,19,0.00463,47.2
,6.430252222222222,1.661989274698095,0.000003930604634660995,-2.0803277492523193,-0.0000018893988453783095,19,0.00473,47.2
,6.430791388888888,1.68476632831446,0.000004009743861388415,-2.0764057636260986,-0.0000019311012238176772,19,0.00476,47.2
,6.4313480555555556,1.6588487298853982,0.000003923177246178966,-2.072173833847046,-0.000001893233729788335,19,0.00473,47.2
,6.431903611111111,1.6390162361553433,0.0000038598832361458335,-2.0733189582824707,-0.0000018616743773236522,19,0.00471,47.2
,6.432454444444445,1.6356165577856816,0.000003974548235419206,-2.0689001083374023,-0.0000019210933714930434,19,0.00486,47.2
,6.43300861111111,1.6657706351818284,0.000003922889845853206,-2.067232131958008,-0.000001897689571705996,19,0.00471,47.2
,6.433563333333334,1.5755542225555843,0.000003773452363020624,-2.067458152770996,-0.0000018251784013045835,19,0.00479,47.2
,6.434119444444445,1.7640753419641688,0.000004048552909807768,-2.0668580532073975,-0.00000195879897546547,19,0.00459,47.3
,6.434671666666667,1.6371406946978122,0.000003912766260327771,-2.0614631175994873,-0.0000018980932736667455,19,0.00478,47.3
,6.435226111111111,1.672149161830485,0.00000392955053030164,-2.058478355407715,-0.0000019089247871306725,19,0.0047,47.3
,6.4357983333333335,1.5857065016844945,0.000003766052941500675,-2.0601589679718018,-0.0000018280359199707163,19,0.00475,47.3
,6.436345833333334,1.6385986443418588,0.0000038670928006467875,-2.061708927154541,-0.000001875655357252981,19,0.00472,47.3
,6.436889444444445,1.6988457427470751,0.0000039328278944594786,-2.0662050247192383,-0.0000019035082914342638,19,0.00463,47.4
,6.437446111111111,1.693575308928167,0.000003979901975981193,-2.072154998779297,-0.0000019206988781661494,19,0.0047,47.4
,6.437999166666667,1.7814650695450458,0.000004115184310649056,-2.072232246398926,-0.0000019858282485074596,19,0.00462,47.4
,6.438556111111111,1.6291364847317902,0.000003975093022745568,-2.0729024410247803,-0.0000019176493424311047,19,0.00488,47.4
,6.439112222222223,1.6266849648795372,0.000003871510216413299,-2.074099540710449,-0.0000018665739389689406,19,0.00476,47.4
,6.439667777777778,1.6399130715942678,0.0000039931883293320425,-2.0767006874084473,-0.000001922837327583693,19,0.00487,47.3
,6.440796388888889,1.6634859345318314,0.000003909191946149804,-2.078617572784424,-0.0000018806990738085005,19,0.0047,47.3
,6.4413525,1.7321117007691438,0.000004096444172319025,-2.0765457153320312,-0.000001972701966224122,19,0.00473,47.3
,6.44192638888889,1.6458041291990542,0.000004023991095891688,-2.074301242828369,-0.00000194003382603114,19,0.00489,47.3
,6.442476666666667,1.6188364139278866,0.000003901395757566206,-2.071256399154663,-0.0000018835522723748,19,0.00482,47.2
,6.443021111111111,1.625786467471146,0.000003828727130894549,-2.0753793716430664,-0.000001844832809183572,19,0.00471,47.2
,6.443583333333334,1.7282861109429042,0.000004096038082934683,-2.0775625705718994,-0.000001971601250261301,19,0.00474,47.2
,6.444133611111112,1.6787413497655816,0.000004037372946186224,-2.073930263519287,-0.0000019466758658381877,19,0.00481,47.2
,6.44469,1.6340926287319657,0.000004036208792967955,-2.0716075897216797,-0.0000019483798041619593,19,0.00494,47.2
,6.445245833333333,1.7173812102753674,0.000003941389877581969,-2.065688371658325,-0.0000019080666788795497,19,0.00459,47.2
,6.445802777777778,1.6357706602172073,0.000003950386144424556,-2.063241481781006,-0.000001914663926072535,19,0.00483,47.2
,6.446360833333333,1.6272026330331164,0.00000392155834560981,-2.0620532035827637,-0.000001901753421407193,19,0.00482,47.2
,6.446915,1.6898738590014624,0.000003971203568653436,-2.065866708755493,-0.0000019223389244871214,19,0.0047,47.2
,6.447471666666667,1.6388355793516933,0.000004015147169411648,-2.0674428939819336,-0.000001942075414262945,19,0.0049,47.2
,6.448045,1.7757453753547845,0.0000041286079976998735,-2.0672714710235596,-0.0000019971457732026465,19,0.00465,47.1
,6.4485938888888885,1.680267760710163,0.000003965431915275985,-2.065993070602417,-0.000001919365331559675,19,0.00472,47.1
,6.449144166666668,1.8382618572793192,0.000004163663106737658,-2.0631866455078125,-0.000002018125769609469,19,0.00453,47.1
,6.449699999999999,1.6854761630919246,0.000003952441602450563,-2.058758020401001,-0.0000019198228073946666,19,0.00469,47.1
,6.450256111111111,1.689478721281681,0.000003944932814192725,-2.058906078338623,-0.0000019160713691235287,19,0.00467,47.1
,6.450811388888888,1.5660985522706419,0.0000037742975109722465,-2.055473804473877,-0.000001836263322729792,19,0.00482,47.1
,6.451367777777778,1.718162080847381,0.000004011908458778635,-2.051413059234619,-0.000001955691232069512,19,0.00467,47.1
,6.451924166666666,1.5970111772561901,0.000003824841769528575,-2.0476460456848145,-0.0000018678960032048053,19,0.00479,47.1
,6.452485277777778,1.6850118724965106,0.000004018753315904178,-2.0509557723999023,-0.0000019594908735598437,19,0.00477,47.1
,6.453036944444444,1.7441759353953825,0.000003950558493670542,-2.056006908416748,-0.0000019214649000787176,19,0.00453,47.1
,6.4535925,1.6763249470263328,0.0000039561268749821465,-2.055818557739258,-0.000001924249545481871,19,0.00472,47
,6.454165555555555,1.861485265523268,0.0000038067373679950833,-2.059011697769165,-0.0000018488171917852014,19,0.00409,47
,6.454718888888889,1.6367344177602026,0.000003936346274713287,-2.0610437393188477,-0.0000019098690700047882,19,0.00481,47
,6.455261666666666,1.6038225810584534,0.000003865212420350872,-2.063629627227783,-0.0000018729496105152066,19,0.00482,47
,6.455817777777778,1.6719751533391718,0.00000409633912568097,-2.0649938583374023,-0.0000019837489162455313,19,0.0049,47
,6.456377499999999,1.6914067721483947,0.000003949434812966501,-2.0643198490142822,-0.0000019131748558720574,19,0.00467,47.1
,6.45693,1.6427038872754491,0.000003934275810024701,-2.0644664764404297,-0.000001905694716697326,19,0.00479,47.1
,6.457492222222223,1.6721953050529752,0.000004138683380006114,-2.0614402294158936,-0.000002007686362048844,19,0.00495,47.1
,6.458048333333333,1.5713500136699008,0.000003881234533764655,-2.057615041732788,-0.0000018862717752199387,19,0.00494,47.1
,6.458609444444444,1.6622985931613876,0.000003997828116553137,-2.053478240966797,-0.000001946856627910165,19,0.00481,47.1
,6.459164444444444,1.6211791028232285,0.000003842194473691052,-2.0539989471435547,-0.000001870577193585632,19,0.00474,47.2
,6.459716666666666,1.7490279873910004,0.000004075235210621031,-2.0573456287384033,-0.0000019808387605735334,19,0.00466,47.2
,6.460289722222223,1.635504047276952,0.000003933387233701069,-2.0570945739746094,-0.00000191213484868058,19,0.00481,47.2
,6.460840277777778,1.6369022589305047,0.000003895827376254601,-2.052551746368408,-0.0000018980684899361222,19,0.00476,47.2
,6.461386388888889,1.6290978237520903,0.0000038691073314112145,-2.049879312515259,-0.0000018874899296861258,19,0.00475,47.2
,6.461942222222222,1.694985962052259,0.000003940842361771502,-2.0499844551086426,-0.0000019224000880058156,19,0.00465,47.1
,6.462498888888889,1.6587383046390551,0.0000040390277717961,-2.050387382507324,-0.0000019698402411449933,19,0.00487,47.1
,6.463054722222222,1.6283700139919186,0.000003875520633300766,-2.0501198768615723,-0.0000018904096350524924,19,0.00476,47.1
,6.463611388888889,1.6030532488944975,0.0000037912209336354863,-2.0471835136413574,-0.0000018518917386245448,19,0.00473,47.1
,6.464167777777778,1.640947343935149,0.000003831612048088573,-2.042451858520508,-0.0000018760620150715113,19,0.00467,47.1
,6.464727777777778,1.5553395998315678,0.000003756145133593236,-2.0404937267303467,-0.000001840766572058783,19,0.00483,47.1
,6.465280277777778,1.6119102044639053,0.000003796048531512497,-2.03969407081604,-0.0000018610796814755304,19,0.00471,47.1
,6.465836388888889,1.6229965919896818,0.0000038059270082158037,-2.0424818992614746,-0.0000018634478919921094,19,0.00469,47.1
,6.466412777777777,1.6282276071451562,0.0000039240285332198255,-2.0398108959198,-0.000001923711579365772,19,0.00482,47.1
,6.466963333333333,1.625878446001278,0.000003926496447093086,-2.038362979888916,-0.0000019264202819613274,19,0.00483,47.1
,6.467505,1.6434895306307262,0.0000039197225305542815,-2.0340096950531006,-0.0000019271262772235787,19,0.00477,47
,6.468061944444445,1.6339430886103716,0.000003978651420766255,-2.035630464553833,-0.000001954503659362672,19,0.00487,47
,6.468617777777778,1.5770583408106993,0.000003800710601353785,-2.0388715267181396,-0.0000018641020460563595,19,0.00482,47
,6.469173888888889,1.6736635903874708,0.000003991687663074117,-2.0424954891204834,-0.000001954312892848975,19,0.00477,47
,6.4697305555555555,1.650261668150156,0.000004010135853604879,-2.0447146892547607,-0.000001961187990673352,19,0.00486,47
,6.470286111111111,1.687923654058039,0.000003958180968766101,-2.049563407897949,-0.000001931111455633072,19,0.00469,47
,6.470848055555556,1.57611988462822,0.0000038299713196465746,-2.0582516193389893,-0.00000186082172604074,19,0.00486,47
,6.471398611111111,1.690473712380473,0.000003947256118408404,-2.062098503112793,-0.00000191419962902728,19,0.00467,47
,6.471955555555556,1.6147668117399787,0.000003883514182234649,-2.0637714862823486,-0.000001881730440800311,19,0.00481,47
,6.472530555555556,1.681784817648542,0.000004027874638268258,-2.070345878601074,-0.0000019454421362752328,19,0.00479,47
,6.473080833333333,1.7155579427557033,0.000004022983375762124,-2.0743515491485596,-0.0000019393826278246706,19,0.00469,47.1
,6.473623611111111,1.6543460754576127,0.000003945615389966406,-2.0736618041992188,-0.0000019027754660783103,19,0.00477,47.1
,6.4747547222222215,1.710093845055681,0.000004070023351232521,-2.069352388381958,-0.0000019667907054099487,19,0.00476,47.1
,6.475308611111111,1.7087759782744336,0.000004169413386989618,-2.0686757564544678,-0.000002015545533140539,19,0.00488,47.1
,6.475866944444444,1.7268964868850143,0.000004118648121220758,-2.072284698486328,-0.000001987537189052091,19,0.00477,47
,6.476421111111112,1.7615514952297695,0.000004104414983885363,-2.0722908973693848,-0.0000019806075215456076,19,0.00466,47
